Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Pitcairn Islands,PCN,WPRO,,2023,5,65+,
Pitcairn Islands,PCN,WPRO,,2023,6,65+,
Pitcairn Islands,PCN,WPRO,,2023,12,0_4,
Pitcairn Islands,PCN,WPRO,,2023,12,65+,
Pitcairn Islands,PCN,WPRO,,2024,7,0_4,
Pitcairn Islands,PCN,WPRO,,2024,7,65+,
Pitcairn Islands,PCN,WPRO,,2024,8,0_4,
Pitcairn Islands,PCN,WPRO,,2024,8,65+,
Pitcairn Islands,PCN,WPRO,,2024,9,0_4,
Pitcairn Islands,PCN,WPRO,,2024,12,15_64,
Pitcairn Islands,PCN,WPRO,,2025,12,15_64,
Pitcairn Islands,PCN,WPRO,,2025,12,5_14,
Pitcairn Islands,PCN,WPRO,,2020,1,0_4,
Pitcairn Islands,PCN,WPRO,,2020,2,0_4,
Pitcairn Islands,PCN,WPRO,,2020,3,65+,
Pitcairn Islands,PCN,WPRO,,2020,4,65+,
Pitcairn Islands,PCN,WPRO,,2020,5,0_4,
Pitcairn Islands,PCN,WPRO,,2020,6,0_4,
Pitcairn Islands,PCN,WPRO,,2020,12,15_64,
Pitcairn Islands,PCN,WPRO,,2021,1,65+,
Pitcairn Islands,PCN,WPRO,,2021,2,65+,
Pitcairn Islands,PCN,WPRO,,2021,3,65+,
Pitcairn Islands,PCN,WPRO,,2021,4,65+,
Pitcairn Islands,PCN,WPRO,,2021,5,0_4,
Pitcairn Islands,PCN,WPRO,,2021,6,0_4,
Pitcairn Islands,PCN,WPRO,,2021,12,15_64,
Pitcairn Islands,PCN,WPRO,,2022,5,15_64,
Pitcairn Islands,PCN,WPRO,,2022,6,15_64,
Pitcairn Islands,PCN,WPRO,,2022,11,5_14,
Pitcairn Islands,PCN,WPRO,,2023,5,15_64,
Pitcairn Islands,PCN,WPRO,,2023,6,15_64,
Pitcairn Islands,PCN,WPRO,,2023,10,5_14,
Pitcairn Islands,PCN,WPRO,,2023,11,0_4,
Pitcairn Islands,PCN,WPRO,,2023,11,5_14,
Pitcairn Islands,PCN,WPRO,,2024,5,5_14,
Pitcairn Islands,PCN,WPRO,,2024,6,5_14,
Pitcairn Islands,PCN,WPRO,,2024,9,65+,
Pitcairn Islands,PCN,WPRO,,2024,12,0_4,
Pitcairn Islands,PCN,WPRO,,2024,12,5_14,
Pitcairn Islands,PCN,WPRO,,2025,12,0_4,
Pitcairn Islands,PCN,WPRO,,2020,3,15_64,
Pitcairn Islands,PCN,WPRO,,2020,4,15_64,
Pitcairn Islands,PCN,WPRO,,2020,10,5_14,
Pitcairn Islands,PCN,WPRO,,2020,10,65+,
Pitcairn Islands,PCN,WPRO,,2020,11,5_14,
Pitcairn Islands,PCN,WPRO,,2020,11,65+,
Pitcairn Islands,PCN,WPRO,,2021,10,5_14,
Pitcairn Islands,PCN,WPRO,,2021,10,65+,
Pitcairn Islands,PCN,WPRO,,2021,11,5_14,
Pitcairn Islands,PCN,WPRO,,2021,11,65+,
Pitcairn Islands,PCN,WPRO,,2022,1,65+,
Pitcairn Islands,PCN,WPRO,,2022,2,5_14,
Pitcairn Islands,PCN,WPRO,,2022,2,65+,
Pitcairn Islands,PCN,WPRO,,2022,3,65+,
Pitcairn Islands,PCN,WPRO,,2022,4,5_14,
Pitcairn Islands,PCN,WPRO,,2022,4,65+,
Pitcairn Islands,PCN,WPRO,,2022,9,0_4,
Pitcairn Islands,PCN,WPRO,,2022,10,5_14,
Pitcairn Islands,PCN,WPRO,,2022,12,15_64,
Pitcairn Islands,PCN,WPRO,,2023,1,5_14,
Pitcairn Islands,PCN,WPRO,,2023,1,65+,
Pitcairn Islands,PCN,WPRO,,2023,2,5_14,
Pitcairn Islands,PCN,WPRO,,2023,2,65+,
Pitcairn Islands,PCN,WPRO,,2023,3,5_14,
Pitcairn Islands,PCN,WPRO,,2023,3,65+,
Pitcairn Islands,PCN,WPRO,,2023,4,0_4,
Pitcairn Islands,PCN,WPRO,,2023,4,5_14,
Pitcairn Islands,PCN,WPRO,,2023,4,65+,
Pitcairn Islands,PCN,WPRO,,2023,10,0_4,
Pitcairn Islands,PCN,WPRO,,2023,12,15_64,
Pitcairn Islands,PCN,WPRO,,2024,1,0_4,
Pitcairn Islands,PCN,WPRO,,2024,1,5_14,
Pitcairn Islands,PCN,WPRO,,2024,1,65+,
Pitcairn Islands,PCN,WPRO,,2024,2,0_4,
Pitcairn Islands,PCN,WPRO,,2024,2,5_14,
Pitcairn Islands,PCN,WPRO,,2024,5,0_4,
Pitcairn Islands,PCN,WPRO,,2024,6,0_4,
Pitcairn Islands,PCN,WPRO,,2024,10,15_64,
Pitcairn Islands,PCN,WPRO,,2025,1,15_64,
Poland,POL,EURO,HIC,2020,1,65+,1
Poland,POL,EURO,HIC,2020,2,5_14,
Poland,POL,EURO,HIC,2020,6,0_4,
Poland,POL,EURO,HIC,2020,6,5_14,0
Poland,POL,EURO,HIC,2020,6,65+,0
Poland,POL,EURO,HIC,2020,7,5_14,0
Poland,POL,EURO,HIC,2020,8,15_64,0
Poland,POL,EURO,HIC,2020,12,0_4,
Poland,POL,EURO,HIC,2021,1,5_14,0
Poland,POL,EURO,HIC,2021,2,15_64,0
Poland,POL,EURO,HIC,2021,5,0_4,
Poland,POL,EURO,HIC,2021,6,0_4,
Poland,POL,EURO,HIC,2021,6,15_64,0
Poland,POL,EURO,HIC,2021,7,15_64,0
Poland,POL,EURO,HIC,2022,1,15_64,0
Poland,POL,EURO,HIC,2022,4,15_64,0
Poland,POL,EURO,HIC,2022,5,0_4,
Poland,POL,EURO,HIC,2022,5,15_64,0
Poland,POL,EURO,HIC,2022,6,0_4,
Poland,POL,EURO,HIC,2022,9,5_14,0
Poland,POL,EURO,HIC,2022,9,65+,0
Poland,POL,EURO,HIC,2022,10,5_14,0
Poland,POL,EURO,HIC,2022,10,65+,0
Poland,POL,EURO,HIC,2023,7,5_14,
Poland,POL,EURO,HIC,2023,7,65+,
Poland,POL,EURO,HIC,2023,8,5_14,
Poland,POL,EURO,HIC,2023,8,65+,
Poland,POL,EURO,HIC,2023,9,5_14,
Poland,POL,EURO,HIC,2023,9,65+,
Poland,POL,EURO,HIC,2024,3,5_14,
Poland,POL,EURO,HIC,2024,3,65+,
Poland,POL,EURO,HIC,2024,4,5_14,
Poland,POL,EURO,HIC,2024,4,65+,
Poland,POL,EURO,HIC,2024,10,5_14,
Poland,POL,EURO,HIC,2024,12,15_64,
Poland,POL,EURO,HIC,2025,1,5_14,
Poland,POL,EURO,HIC,2025,1,65+,
Poland,POL,EURO,HIC,2025,12,15_64,
Poland,POL,EURO,HIC,2020,7,65+,0
Poland,POL,EURO,HIC,2020,11,65+,0
Poland,POL,EURO,HIC,2020,12,65+,0
Poland,POL,EURO,HIC,2021,1,65+,0
Poland,POL,EURO,HIC,2021,4,65+,0
Poland,POL,EURO,HIC,2021,5,65+,0
Poland,POL,EURO,HIC,2021,11,15_64,0
Poland,POL,EURO,HIC,2021,11,5_14,0
Poland,POL,EURO,HIC,2021,12,0_4,
Poland,POL,EURO,HIC,2021,12,15_64,0
Poland,POL,EURO,HIC,2021,12,5_14,0
Poland,POL,EURO,HIC,2022,3,65+,0
Poland,POL,EURO,HIC,2022,4,5_14,0
Poland,POL,EURO,HIC,2022,5,5_14,0
Poland,POL,EURO,HIC,2022,9,15_64,0
Poland,POL,EURO,HIC,2022,10,15_64,0
Poland,POL,EURO,HIC,2022,12,0_4,
Poland,POL,EURO,HIC,2023,5,0_4,
Poland,POL,EURO,HIC,2023,6,0_4,
Poland,POL,EURO,HIC,2023,7,15_64,
Poland,POL,EURO,HIC,2023,8,15_64,
Poland,POL,EURO,HIC,2023,9,15_64,
Poland,POL,EURO,HIC,2023,12,0_4,
Poland,POL,EURO,HIC,2024,3,15_64,
Poland,POL,EURO,HIC,2024,4,15_64,
Poland,POL,EURO,HIC,2024,7,0_4,
Poland,POL,EURO,HIC,2024,8,0_4,
Poland,POL,EURO,HIC,2024,10,65+,
Poland,POL,EURO,HIC,2024,11,65+,
Poland,POL,EURO,HIC,2025,1,15_64,
Poland,POL,EURO,HIC,2020,8,5_14,0
Poland,POL,EURO,HIC,2020,8,65+,0
Poland,POL,EURO,HIC,2021,2,5_14,0
Poland,POL,EURO,HIC,2021,2,65+,0
Poland,POL,EURO,HIC,2021,6,5_14,0
Poland,POL,EURO,HIC,2021,6,65+,0
Poland,POL,EURO,HIC,2021,7,5_14,0
Poland,POL,EURO,HIC,2021,8,0_4,
Poland,POL,EURO,HIC,2021,8,15_64,0
Poland,POL,EURO,HIC,2021,9,0_4,
Poland,POL,EURO,HIC,2022,1,5_14,0
Poland,POL,EURO,HIC,2022,2,15_64,0
Poland,POL,EURO,HIC,2022,6,15_64,0
Poland,POL,EURO,HIC,2022,7,0_4,
Poland,POL,EURO,HIC,2022,7,15_64,0
Poland,POL,EURO,HIC,2022,8,0_4,
Poland,POL,EURO,HIC,2022,9,0_4,
Poland,POL,EURO,HIC,2023,1,15_64,
Poland,POL,EURO,HIC,2023,2,15_64,
Poland,POL,EURO,HIC,2023,3,15_64,
Poland,POL,EURO,HIC,2023,4,15_64,
Poland,POL,EURO,HIC,2023,7,0_4,
Poland,POL,EURO,HIC,2023,8,0_4,
Poland,POL,EURO,HIC,2023,9,0_4,
Poland,POL,EURO,HIC,2023,11,5_14,
Poland,POL,EURO,HIC,2023,11,65+,
Poland,POL,EURO,HIC,2024,1,15_64,
Poland,POL,EURO,HIC,2024,2,15_64,
Poland,POL,EURO,HIC,2024,3,0_4,
Poland,POL,EURO,HIC,2024,4,0_4,
Poland,POL,EURO,HIC,2024,12,5_14,
Poland,POL,EURO,HIC,2024,12,65+,
Poland,POL,EURO,HIC,2025,1,0_4,
Poland,POL,EURO,HIC,2025,12,5_14,
Poland,POL,EURO,HIC,2020,1,0_4,
Poland,POL,EURO,HIC,2020,2,0_4,
Poland,POL,EURO,HIC,2020,3,15_64,0
Poland,POL,EURO,HIC,2020,3,5_14,0
Poland,POL,EURO,HIC,2020,5,0_4,
Poland,POL,EURO,HIC,2021,7,65+,0
Poland,POL,EURO,HIC,2021,11,65+,0
Poland,POL,EURO,HIC,2021,12,65+,0
Poland,POL,EURO,HIC,2022,1,65+,0
Poland,POL,EURO,HIC,2022,4,65+,0
Poland,POL,EURO,HIC,2022,5,65+,0
Poland,POL,EURO,HIC,2022,11,15_64,
Poland,POL,EURO,HIC,2022,11,5_14,
Poland,POL,EURO,HIC,2023,2,5_14,
Poland,POL,EURO,HIC,2023,4,5_14,
Poland,POL,EURO,HIC,2023,10,15_64,
Poland,POL,EURO,HIC,2023,10,5_14,
Poland,POL,EURO,HIC,2023,11,15_64,
Poland,POL,EURO,HIC,2024,1,5_14,
Poland,POL,EURO,HIC,2024,2,5_14,
Poland,POL,EURO,HIC,2024,5,15_64,
Poland,POL,EURO,HIC,2024,5,5_14,
Poland,POL,EURO,HIC,2024,6,15_64,
Poland,POL,EURO,HIC,2024,6,5_14,
Poland,POL,EURO,HIC,2024,10,0_4,
Poland,POL,EURO,HIC,2024,11,0_4,
Poland,POL,EURO,HIC,2025,12,65+,
Poland,POL,EURO,HIC,2020,1,15_64,
Poland,POL,EURO,HIC,2020,2,15_64,
Poland,POL,EURO,HIC,2020,4,15_64,0
Poland,POL,EURO,HIC,2020,5,15_64,0
Poland,POL,EURO,HIC,2020,9,5_14,0
Poland,POL,EURO,HIC,2020,9,65+,0
Poland,POL,EURO,HIC,2020,10,5_14,0
Poland,POL,EURO,HIC,2020,10,65+,0
Poland,POL,EURO,HIC,2021,8,5_14,0
Poland,POL,EURO,HIC,2021,8,65+,0
Poland,POL,EURO,HIC,2022,2,5_14,0
Poland,POL,EURO,HIC,2022,2,65+,0
Poland,POL,EURO,HIC,2022,6,5_14,0
Poland,POL,EURO,HIC,2022,6,65+,0
Poland,POL,EURO,HIC,2022,7,5_14,0
Poland,POL,EURO,HIC,2022,8,15_64,0
Poland,POL,EURO,HIC,2022,11,0_4,
Poland,POL,EURO,HIC,2022,12,15_64,
Poland,POL,EURO,HIC,2023,1,5_14,
Poland,POL,EURO,HIC,2023,3,5_14,
Poland,POL,EURO,HIC,2023,5,15_64,
Poland,POL,EURO,HIC,2023,6,15_64,
Poland,POL,EURO,HIC,2023,10,0_4,
Poland,POL,EURO,HIC,2023,11,0_4,
Poland,POL,EURO,HIC,2023,12,15_64,
Poland,POL,EURO,HIC,2024,5,0_4,
Poland,POL,EURO,HIC,2024,6,0_4,
Poland,POL,EURO,HIC,2024,7,15_64,
Poland,POL,EURO,HIC,2024,8,15_64,
Poland,POL,EURO,HIC,2020,3,65+,0
Poland,POL,EURO,HIC,2020,4,5_14,0
Poland,POL,EURO,HIC,2020,5,5_14,0
Poland,POL,EURO,HIC,2020,7,0_4,
Poland,POL,EURO,HIC,2020,8,0_4,
Poland,POL,EURO,HIC,2020,9,0_4,
Poland,POL,EURO,HIC,2020,9,15_64,0
Poland,POL,EURO,HIC,2020,10,15_64,0
Poland,POL,EURO,HIC,2021,3,15_64,0
Poland,POL,EURO,HIC,2021,3,5_14,0
Poland,POL,EURO,HIC,2021,7,0_4,
Poland,POL,EURO,HIC,2022,7,65+,0
Poland,POL,EURO,HIC,2022,11,65+,
Poland,POL,EURO,HIC,2022,12,5_14,
Poland,POL,EURO,HIC,2023,1,65+,
Poland,POL,EURO,HIC,2023,2,65+,
Poland,POL,EURO,HIC,2023,3,65+,
Poland,POL,EURO,HIC,2023,4,65+,
Poland,POL,EURO,HIC,2023,10,65+,
Poland,POL,EURO,HIC,2023,12,5_14,
Poland,POL,EURO,HIC,2024,1,65+,
Poland,POL,EURO,HIC,2024,2,65+,
Poland,POL,EURO,HIC,2024,5,65+,
Poland,POL,EURO,HIC,2024,6,65+,
Poland,POL,EURO,HIC,2024,7,5_14,
Poland,POL,EURO,HIC,2024,8,5_14,
Poland,POL,EURO,HIC,2024,9,15_64,
Poland,POL,EURO,HIC,2024,9,5_14,
Poland,POL,EURO,HIC,2024,12,0_4,
Poland,POL,EURO,HIC,2025,12,0_4,
Poland,POL,EURO,HIC,2020,3,0_4,
Poland,POL,EURO,HIC,2020,4,0_4,
Poland,POL,EURO,HIC,2020,6,15_64,0
Poland,POL,EURO,HIC,2020,7,15_64,0
Poland,POL,EURO,HIC,2021,1,0_4,
Poland,POL,EURO,HIC,2021,1,15_64,0
Poland,POL,EURO,HIC,2021,2,0_4,
Poland,POL,EURO,HIC,2021,3,0_4,
Poland,POL,EURO,HIC,2021,4,0_4,
Poland,POL,EURO,HIC,2021,4,15_64,0
Poland,POL,EURO,HIC,2021,5,15_64,0
Poland,POL,EURO,HIC,2021,9,5_14,0
Poland,POL,EURO,HIC,2021,9,65+,0
Poland,POL,EURO,HIC,2021,10,5_14,0
Poland,POL,EURO,HIC,2021,10,65+,0
Poland,POL,EURO,HIC,2022,8,5_14,0
Poland,POL,EURO,HIC,2022,8,65+,0
Poland,POL,EURO,HIC,2023,5,5_14,
Poland,POL,EURO,HIC,2023,5,65+,
Poland,POL,EURO,HIC,2023,6,5_14,
Poland,POL,EURO,HIC,2023,6,65+,
Poland,POL,EURO,HIC,2024,9,0_4,
Poland,POL,EURO,HIC,2024,10,15_64,
Poland,POL,EURO,HIC,2024,11,15_64,
Poland,POL,EURO,HIC,2020,1,5_14,
Poland,POL,EURO,HIC,2020,2,65+,
Poland,POL,EURO,HIC,2020,4,65+,0
Poland,POL,EURO,HIC,2020,5,65+,0
Poland,POL,EURO,HIC,2020,10,0_4,
Poland,POL,EURO,HIC,2020,11,0_4,
Poland,POL,EURO,HIC,2020,11,15_64,0
Poland,POL,EURO,HIC,2020,11,5_14,0
Poland,POL,EURO,HIC,2020,12,15_64,0
Poland,POL,EURO,HIC,2020,12,5_14,0
Poland,POL,EURO,HIC,2021,3,65+,0
Poland,POL,EURO,HIC,2021,4,5_14,0
Poland,POL,EURO,HIC,2021,5,5_14,0
Poland,POL,EURO,HIC,2021,9,15_64,0
Poland,POL,EURO,HIC,2021,10,0_4,
Poland,POL,EURO,HIC,2021,10,15_64,0
Poland,POL,EURO,HIC,2021,11,0_4,
Poland,POL,EURO,HIC,2022,1,0_4,
Poland,POL,EURO,HIC,2022,2,0_4,
Poland,POL,EURO,HIC,2022,3,0_4,
Poland,POL,EURO,HIC,2022,3,15_64,0
Poland,POL,EURO,HIC,2022,3,5_14,0
Poland,POL,EURO,HIC,2022,4,0_4,
Poland,POL,EURO,HIC,2022,10,0_4,
Poland,POL,EURO,HIC,2022,12,65+,
Poland,POL,EURO,HIC,2023,1,0_4,
Poland,POL,EURO,HIC,2023,2,0_4,
Poland,POL,EURO,HIC,2023,3,0_4,
Poland,POL,EURO,HIC,2023,4,0_4,
Poland,POL,EURO,HIC,2023,12,65+,
Poland,POL,EURO,HIC,2024,1,0_4,
Poland,POL,EURO,HIC,2024,2,0_4,
Poland,POL,EURO,HIC,2024,7,65+,
Poland,POL,EURO,HIC,2024,8,65+,
Poland,POL,EURO,HIC,2024,9,65+,
Poland,POL,EURO,HIC,2024,11,5_14,
Portugal,PRT,EURO,HIC,2020,1,0_4,
Portugal,PRT,EURO,HIC,2020,4,65+,922
Portugal,PRT,EURO,HIC,2020,5,15_64,27
Portugal,PRT,EURO,HIC,2020,6,5_14,0
Portugal,PRT,EURO,HIC,2020,9,15_64,15
Portugal,PRT,EURO,HIC,2020,11,15_64,135
Portugal,PRT,EURO,HIC,2020,12,65+,2537
Portugal,PRT,EURO,HIC,2021,3,65+,466
Portugal,PRT,EURO,HIC,2021,9,15_64,42
Portugal,PRT,EURO,HIC,2021,10,15_64,7
Portugal,PRT,EURO,HIC,2022,2,0_4,0
Portugal,PRT,EURO,HIC,2022,6,65+,1055
Portugal,PRT,EURO,HIC,2022,7,0_4,0
Portugal,PRT,EURO,HIC,2022,8,0_4,1
Portugal,PRT,EURO,HIC,2022,9,5_14,0
Portugal,PRT,EURO,HIC,2022,11,5_14,0
Portugal,PRT,EURO,HIC,2022,12,5_14,0
Portugal,PRT,EURO,HIC,2023,1,0_4,0
Portugal,PRT,EURO,HIC,2023,1,5_14,0
Portugal,PRT,EURO,HIC,2023,4,15_64,6
Portugal,PRT,EURO,HIC,2023,4,5_14,0
Portugal,PRT,EURO,HIC,2023,5,5_14,0
Portugal,PRT,EURO,HIC,2024,2,65+,17
Portugal,PRT,EURO,HIC,2024,9,65+,60
Portugal,PRT,EURO,HIC,2024,10,0_4,1
Portugal,PRT,EURO,HIC,2020,3,0_4,0
Portugal,PRT,EURO,HIC,2020,3,65+,131
Portugal,PRT,EURO,HIC,2020,7,15_64,13
Portugal,PRT,EURO,HIC,2020,7,5_14,0
Portugal,PRT,EURO,HIC,2020,11,5_14,0
Portugal,PRT,EURO,HIC,2020,12,5_14,0
Portugal,PRT,EURO,HIC,2021,1,5_14,0
Portugal,PRT,EURO,HIC,2021,4,15_64,7
Portugal,PRT,EURO,HIC,2021,4,5_14,0
Portugal,PRT,EURO,HIC,2021,4,65+,86
Portugal,PRT,EURO,HIC,2021,5,15_64,10
Portugal,PRT,EURO,HIC,2021,5,5_14,0
Portugal,PRT,EURO,HIC,2021,11,15_64,25
Portugal,PRT,EURO,HIC,2021,12,15_64,60
Portugal,PRT,EURO,HIC,2022,3,5_14,0
Portugal,PRT,EURO,HIC,2022,6,15_64,61
Portugal,PRT,EURO,HIC,2022,9,65+,159
Portugal,PRT,EURO,HIC,2022,11,0_4,0
Portugal,PRT,EURO,HIC,2022,12,0_4,0
Portugal,PRT,EURO,HIC,2023,5,0_4,0
Portugal,PRT,EURO,HIC,2023,6,65+,129
Portugal,PRT,EURO,HIC,2023,8,65+,240
Portugal,PRT,EURO,HIC,2023,9,0_4,0
Portugal,PRT,EURO,HIC,2023,9,15_64,17
Portugal,PRT,EURO,HIC,2023,9,5_14,0
Portugal,PRT,EURO,HIC,2023,10,0_4,0
Portugal,PRT,EURO,HIC,2023,10,5_14,0
Portugal,PRT,EURO,HIC,2023,12,5_14,
Portugal,PRT,EURO,HIC,2024,1,0_4,1
Portugal,PRT,EURO,HIC,2024,7,5_14,
Portugal,PRT,EURO,HIC,2024,8,5_14,
Portugal,PRT,EURO,HIC,2024,8,65+,111
Portugal,PRT,EURO,HIC,2024,9,5_14,
Portugal,PRT,EURO,HIC,2020,2,0_4,0
Portugal,PRT,EURO,HIC,2020,4,0_4,0
Portugal,PRT,EURO,HIC,2020,9,65+,182
Portugal,PRT,EURO,HIC,2021,1,15_64,374
Portugal,PRT,EURO,HIC,2021,1,65+,5192
Portugal,PRT,EURO,HIC,2021,6,15_64,12
Portugal,PRT,EURO,HIC,2021,6,65+,82
Portugal,PRT,EURO,HIC,2021,7,15_64,44
Portugal,PRT,EURO,HIC,2021,9,5_14,0
Portugal,PRT,EURO,HIC,2021,10,5_14,0
Portugal,PRT,EURO,HIC,2022,3,15_64,40
Portugal,PRT,EURO,HIC,2022,3,65+,691
Portugal,PRT,EURO,HIC,2022,8,5_14,0
Portugal,PRT,EURO,HIC,2023,2,0_4,0
Portugal,PRT,EURO,HIC,2023,3,5_14,0
Portugal,PRT,EURO,HIC,2023,4,65+,132
Portugal,PRT,EURO,HIC,2023,6,0_4,0
Portugal,PRT,EURO,HIC,2023,7,0_4,0
Portugal,PRT,EURO,HIC,2023,10,65+,152
Portugal,PRT,EURO,HIC,2023,11,65+,95
Portugal,PRT,EURO,HIC,2024,3,0_4,0
Portugal,PRT,EURO,HIC,2024,6,15_64,15
Portugal,PRT,EURO,HIC,2025,12,0_4,
Portugal,PRT,EURO,HIC,2020,1,5_14,
Portugal,PRT,EURO,HIC,2020,1,65+,
Portugal,PRT,EURO,HIC,2020,2,5_14,0
Portugal,PRT,EURO,HIC,2020,4,15_64,74
Portugal,PRT,EURO,HIC,2020,4,5_14,0
Portugal,PRT,EURO,HIC,2020,5,0_4,0
Portugal,PRT,EURO,HIC,2020,5,5_14,0
Portugal,PRT,EURO,HIC,2020,6,0_4,1
Portugal,PRT,EURO,HIC,2020,8,65+,79
Portugal,PRT,EURO,HIC,2020,9,0_4,0
Portugal,PRT,EURO,HIC,2020,10,0_4,0
Portugal,PRT,EURO,HIC,2021,2,65+,3279
Portugal,PRT,EURO,HIC,2021,3,0_4,0
Portugal,PRT,EURO,HIC,2021,3,15_64,62
Portugal,PRT,EURO,HIC,2021,3,5_14,0
Portugal,PRT,EURO,HIC,2021,10,65+,156
Portugal,PRT,EURO,HIC,2022,1,15_64,87
Portugal,PRT,EURO,HIC,2022,2,65+,1067
Portugal,PRT,EURO,HIC,2022,4,15_64,29
Portugal,PRT,EURO,HIC,2022,4,65+,523
Portugal,PRT,EURO,HIC,2022,10,5_14,0
Portugal,PRT,EURO,HIC,2022,11,15_64,12
Portugal,PRT,EURO,HIC,2023,6,15_64,10
Portugal,PRT,EURO,HIC,2023,8,5_14,0
Portugal,PRT,EURO,HIC,2023,11,0_4,0
Portugal,PRT,EURO,HIC,2023,11,15_64,4
Portugal,PRT,EURO,HIC,2023,12,0_4,0
Portugal,PRT,EURO,HIC,2024,1,15_64,10
Portugal,PRT,EURO,HIC,2024,1,5_14,
Portugal,PRT,EURO,HIC,2024,2,5_14,
Portugal,PRT,EURO,HIC,2024,5,5_14,
Portugal,PRT,EURO,HIC,2024,8,0_4,0
Portugal,PRT,EURO,HIC,2024,8,15_64,7
Portugal,PRT,EURO,HIC,2024,9,15_64,2
Portugal,PRT,EURO,HIC,2024,10,15_64,2
Portugal,PRT,EURO,HIC,2024,10,65+,49
Portugal,PRT,EURO,HIC,2024,12,15_64,0
Portugal,PRT,EURO,HIC,2025,1,15_64,0
Portugal,PRT,EURO,HIC,2025,1,65+,21
Portugal,PRT,EURO,HIC,2020,2,65+,0
Portugal,PRT,EURO,HIC,2020,3,15_64,19
Portugal,PRT,EURO,HIC,2020,6,15_64,15
Portugal,PRT,EURO,HIC,2020,7,0_4,0
Portugal,PRT,EURO,HIC,2020,8,0_4,1
Portugal,PRT,EURO,HIC,2020,9,5_14,0
Portugal,PRT,EURO,HIC,2020,10,5_14,0
Portugal,PRT,EURO,HIC,2020,10,65+,537
Portugal,PRT,EURO,HIC,2021,1,0_4,0
Portugal,PRT,EURO,HIC,2021,4,0_4,0
Portugal,PRT,EURO,HIC,2021,8,5_14,0
Portugal,PRT,EURO,HIC,2021,9,65+,227
Portugal,PRT,EURO,HIC,2021,11,65+,251
Portugal,PRT,EURO,HIC,2022,2,15_64,89
Portugal,PRT,EURO,HIC,2022,2,5_14,0
Portugal,PRT,EURO,HIC,2022,5,65+,742
Portugal,PRT,EURO,HIC,2022,6,5_14,0
Portugal,PRT,EURO,HIC,2022,7,65+,371
Portugal,PRT,EURO,HIC,2022,8,15_64,17
Portugal,PRT,EURO,HIC,2022,10,15_64,24
Portugal,PRT,EURO,HIC,2022,11,65+,269
Portugal,PRT,EURO,HIC,2022,12,15_64,13
Portugal,PRT,EURO,HIC,2022,12,65+,240
Portugal,PRT,EURO,HIC,2023,3,15_64,21
Portugal,PRT,EURO,HIC,2023,3,65+,216
Portugal,PRT,EURO,HIC,2023,5,65+,191
Portugal,PRT,EURO,HIC,2023,8,0_4,0
Portugal,PRT,EURO,HIC,2023,8,15_64,18
Portugal,PRT,EURO,HIC,2023,10,15_64,7
Portugal,PRT,EURO,HIC,2024,1,65+,154
Portugal,PRT,EURO,HIC,2024,2,0_4,0
Portugal,PRT,EURO,HIC,2024,4,0_4,0
Portugal,PRT,EURO,HIC,2024,5,0_4,0
Portugal,PRT,EURO,HIC,2024,6,5_14,
Portugal,PRT,EURO,HIC,2024,7,15_64,10
Portugal,PRT,EURO,HIC,2024,11,15_64,1
Portugal,PRT,EURO,HIC,2024,12,5_14,
Portugal,PRT,EURO,HIC,2024,12,65+,13
Portugal,PRT,EURO,HIC,2020,3,5_14,0
Portugal,PRT,EURO,HIC,2020,11,0_4,0
Portugal,PRT,EURO,HIC,2020,12,0_4,0
Portugal,PRT,EURO,HIC,2020,12,15_64,171
Portugal,PRT,EURO,HIC,2021,2,0_4,1
Portugal,PRT,EURO,HIC,2021,5,0_4,0
Portugal,PRT,EURO,HIC,2021,7,65+,222
Portugal,PRT,EURO,HIC,2021,8,65+,304
Portugal,PRT,EURO,HIC,2021,9,0_4,0
Portugal,PRT,EURO,HIC,2021,10,0_4,0
Portugal,PRT,EURO,HIC,2022,3,0_4,0
Portugal,PRT,EURO,HIC,2022,7,5_14,0
Portugal,PRT,EURO,HIC,2023,1,15_64,13
Portugal,PRT,EURO,HIC,2023,2,15_64,14
Portugal,PRT,EURO,HIC,2023,2,5_14,0
Portugal,PRT,EURO,HIC,2023,5,15_64,7
Portugal,PRT,EURO,HIC,2023,6,5_14,0
Portugal,PRT,EURO,HIC,2023,7,15_64,8
Portugal,PRT,EURO,HIC,2023,7,65+,113
Portugal,PRT,EURO,HIC,2024,2,15_64,3
Portugal,PRT,EURO,HIC,2024,3,65+,14
Portugal,PRT,EURO,HIC,2024,7,65+,315
Portugal,PRT,EURO,HIC,2024,9,0_4,0
Portugal,PRT,EURO,HIC,2025,12,5_14,
Portugal,PRT,EURO,HIC,2025,12,65+,
Portugal,PRT,EURO,HIC,2020,5,65+,259
Portugal,PRT,EURO,HIC,2020,8,15_64,5
Portugal,PRT,EURO,HIC,2020,8,5_14,0
Portugal,PRT,EURO,HIC,2021,2,15_64,275
Portugal,PRT,EURO,HIC,2021,2,5_14,0
Portugal,PRT,EURO,HIC,2021,6,0_4,0
Portugal,PRT,EURO,HIC,2021,6,5_14,0
Portugal,PRT,EURO,HIC,2021,7,0_4,0
Portugal,PRT,EURO,HIC,2021,8,0_4,1
Portugal,PRT,EURO,HIC,2021,12,65+,516
Portugal,PRT,EURO,HIC,2022,1,0_4,0
